h=0.5,h=0.25,h=0.0
-0.005960684255679233,-0.006883414675173833,-0.00814415193424896
0.005290576929889671,0.0061095728807713644,0.0072285765339442564
-0.012313409253585478,-0.014219559084478492,-0.016823953675157356
-0.010360783786259743,-0.011964661790748827,-0.0141560588841469
-0.01435314949928355,-0.016575056765370307,-0.019610874396807698
0.020885869538614474,0.024119059946664217,0.0285366054474891
-0.01762964376359634,-0.020358761409783405,-0.02408758645798328
-0.008801421840507877,-0.010163906300123884,-0.012025484597379527
-0.008694117309553795,-0.010039990730803429,-0.01187887317395264
-0.00978565857576571,-0.011300505605960952,-0.013370258648038508
-0.027248531589367186,-0.03146667969209764,-0.03722998429879102
-0.006873016335440702,-0.00793697828584127,-0.009390681821314762
0.021612063635143664,0.024957670899141856,0.02952881285224358
0.020233005822485665,0.023365131120421188,0.02764459019077668
-0.021933736111595863,-0.025329139165205593,-0.029968317682380615
-0.006698783131253787,-0.007735773299440577,-0.009152624976492413
-0.028421561262398646,-0.03282129760497667,-0.03883270832690043
-0.00517728322144152,-0.005978740992705183,-0.007073782027941504
-0.0032122421669376197,-0.0037095061445409487,-0.004388923676374129
0.03986579547598702,0.0460371309477485,0.054469098078260135
0.021031713342099176,0.024287480774563844,0.028735873525330406
-0.005935209753965586,-0.0068539966500919995,-0.008109345827515902
-0.013436296922569597,-0.015516272872311271,-0.018358168102400027
0.02804588751064745,0.0323874685167444,0.038319420928888036
-0.016280085706000202,-0.018800288029851328,-0.02224366965351896
-0.013254088853891276,-0.015305858490324765,-0.01810921510785943
-0.0009050086322067437,-0.0010451064731629585,-0.0012365237758527555
-0.023510143383915307,-0.027149578646125206,-0.03212218119625358
0.0012543042300285408,0.001448473996233713,0.0017137703966437566
0.022617092721834306,0.026118281269958184,0.030901995733478974
-0.01592747014419261,-0.018393086603181483,-0.02176188692748286
0.01814288432974751,0.02095145303601297,0.02478883298778773
0.012682941127167247,0.014646295514802525,0.017328849353892593
-0.01011187002552565,-0.011677215490962473,-0.013815965129975592
0.0034819424705720024,0.004020956801597132,0.004757418324856595
0.023476822769707122,0.027111099908619877,0.03207665485514679
0.001050614014835733,0.0012132519719985574,0.0014354660965175522
0.007183609592674733,0.008295652238889157,0.009815048985916234
-0.021836369828757887,-0.02521670031231459,-0.029835285002458006
0.03190925065818807,0.03684889097172,0.043597978742241576
-0.024842731362222176,-0.02868845493152786,-0.03394291158484017
0.0007785830198828783,0.0008991098261574098,0.001063786997492955
-0.020032781199067737,-0.02313391117115899,-0.027371020968830432
-0.03658691952079215,-0.04225067592011324,-0.04998913188524799
-0.002214044147984859,-0.002556784309653904,-0.0030250741621053617
-0.010140843912308503,-0.01171067461560708,-0.013855552487058038
0.008505843056444471,0.009822571102247305,0.011621631881366367
0.0470485845949532,0.05433183570132829,0.06428302604144577
-0.00868719676391954,-0.010031998865551775,-0.01186941755229988
-0.008473980977992191,-0.00978577668586952,-0.011578098354555397
-0.02498323058848575,-0.02885070382686094,-0.03413487730492419
-0.017460843367157492,-0.02016383024480595,-0.02385695252130905
-0.017729402803006233,-0.020473963424585826,-0.02422388838892264
-0.012995036984139358,-0.015006704674186523,-0.017755269537919078
0.007176915925013061,0.008287922372948148,0.009805903350265077
0.022064001524998184,0.025479570025123525,0.030146300825425888
0.00559451115643168,0.006460556966746653,0.007643845387787363
-0.007519615226911207,-0.008683672475230443,-0.010274137375538324
0.004947785950490999,0.005713716909057736,0.006760217248640247
-0.022430108697691072,-0.02590235160138292,-0.030646517295672297
-0.019733152438041864,-0.022787899048677486,-0.026961634722387252
0.009595569300352807,0.011080989984625422,0.013110537469457548
0.013248866588418893,0.01529982780370418,0.018102079866061053
-0.000750002601702016,-0.0008661050801433408,-0.0010247372411185014
0.0007335587217553166,0.0008471156420710152,0.001002269777496876
0.0014004284904863059,0.001617218696622022,0.0019134216660955713
-0.001639962038197673,-0.0018938327004491698,-0.002240699126573764
0.0069512844944063104,0.008027362572428736,0.009497620513399072
-8.165228464640204e-05,-9.429228428951037e-05,-0.00011156246219639173
0.03466261834900636,0.04002848760126307,0.04735993690728133
-0.005172341439079517,-0.005973034208756727,-0.007067030013465348
0.03590101685434767,0.04145859362260748,0.049051975128067304
0.025380409002895694,0.029309366559047572,0.034677546772590884
-0.018724500100097102,-0.021623104537285238,-0.025583501350999426
0.02493321447566043,0.02879294508134629,0.03406653971069215
0.0439086787594341,0.050705863752506575,0.05999293633247686
0.012402688836462138,0.014322659393873519,0.016945937403263923
-0.034361923582451465,-0.03968124445264639,-0.04694909416513754
0.007755838759324924,0.008956464064231107,0.010596892323779257
-0.02231124250609916,-0.025765084594359992,-0.030484109041410596
0.009306165219055008,0.010746785350591596,0.01271512132134748
0.0019256347474831234,0.002223728335756238,0.0026310170578871927
-0.01169300120729406,-0.013503110155587587,-0.01597628297604026
0.019006503334791123,0.02194876265317853,0.025968805636679304
0.004027458982714877,0.004650920779584424,0.005502763853484478
-0.008830970512291278,-0.010198029188077893,-0.01206585728986529
-0.008610337044331381,-0.009943241048655368,-0.011764403227249308
-0.0009492801219352969,-0.0010962313120267148,-0.0012970124250143598
0.038616485874771,0.04459442476269056,0.05276215190080993
-0.03266723803467916,-0.03772421689188832,-0.0446336256736328
-0.00019233734268393263,-0.0002221116956418378,-0.00026279273893013103
-0.00553316412129871,-0.00638971324079181,-0.0075600262231734034
-0.012717779977637301,-0.014686527515744913,-0.017376450078787953
-0.004121658575665812,-0.004759702730229783,-0.005631469848338319
0.006935529890227221,0.008009169111920478,0.009476094815241816
-0.011030755245695965,-0.012738346686310437,-0.015071448648679452
0.02957787524869256,0.034156612196549065,0.040412593518621864
0.019479630231479375,0.022495130902894227,0.02661524439530631
0.003844565542064082,0.004439714928147279,0.0052528744272800215
-0.01958557347621446,-0.022617474455121505,-0.026759995877605976
0.007364136347104353,0.008504125034528078,0.010061704781326107
-0.005710664184864612,-0.0065946908054446765,-0.007802546615801519
0.03912940647528719,0.045186746891719316,0.05346296125786152
-0.024991016159555294,-0.0288596946258793,-0.03414551482084778
-0.032685249618853274,-0.03774501671914123,-0.044658235109697256
0.036025007727770404,0.04160177862639165,0.04922138529446773
-0.022358560249971238,-0.025819727255939465,-0.030548759822889734
-0.01898735254237305,-0.021926647265092646,-0.025942639687197004
-0.01842857059257441,-0.021281364322987217,-0.025179169437461818
-0.0038296992658450584,-0.0044225473112258305,-0.0052325624619030805
-0.006794196135904758,-0.00784595650127536,-0.009282988869805556
-0.021192276219035976,-0.02447289922922228,-0.028955252443703332
-0.004264831036220095,-0.004925038683920187,-0.005827088039394721
0.02982513183549155,0.034442144787288784,0.04075042305685251
-0.0189981657433458,-0.021939134379502456,-0.02595741388892287
0.00128077338563975,0.0014790406503892423,0.0017499355105169792
0.003127114418468466,0.003611200385010274,0.004272612647704432
-0.014716581131341345,-0.016994748619899504,-0.020107435244896683
0.014398414495878958,0.016627328908713525,0.019672720485908127
0.0244779608254582,0.028267216906138426,0.03344452137574414
-0.02372988148555334,-0.027403332814041236,-0.03242241190949401
-0.008908283990546011,-0.010287311006738277,-0.012171491590637367
-0.007623952690276666,-0.008804161666687939,-0.01041669486015476
-0.033458320298852755,-0.03863776087994541,-0.04571449053336446
-0.0018185302886805988,-0.002100043810310117,-0.0024846789953581836
0.02756007746514606,0.03182645373167756,0.03765565303714338
0.008877840120058829,0.010252154340843603,0.012129895777794577
-0.012724885932368875,-0.014694733491935286,-0.017386159027037763
-0.014609646478561698,-0.016871260186918556,-0.019961329190303398
0.0200379735866887,0.023139907354754064,0.02737811538817438
0.014248693138612217,0.01645443027097493,0.019468154461425195
-0.012356574391897135,-0.014269406305664091,-0.016882930703564464
0.015570221114138279,0.01798053443455678,0.02127377344011714
0.01762846174791125,0.02035739641479893,0.024085971456262824
-0.02683528852856555,-0.030989465461797566,-0.03666536551870113
0.009430684918246618,0.010890581043837234,0.01288525402852069
-0.01545300708332178,-0.017845175347369794,-0.02111362255225795
-0.024437944981526884,-0.028221006498819194,-0.03338984726472353
-0.006235072565415928,-0.007200279054651434,-0.00851905185976477
-0.02950222113219646,-0.03406924661343998,-0.04030922642303908
-0.017400200766598588,-0.020093800001846823,-0.023774095833812285
0.026819443344387604,0.030971167399255938,0.03664371606004235
-0.0052283866754315456,-0.006037755402806147,-0.007143605269000301
-0.0024540585705895564,-0.0028339536291387335,-0.00335300864751973
0.037195198191445566,0.042953117812448274,0.05082023007795035
0.02546545404866673,0.02940757681327357,0.03479374480360629
-0.029940698936689363,-0.034575601995594084,-0.040908323725699205
-0.018965464505921396,-0.02190137090002122,-0.02591273380948929
0.0181857842035241,0.02100099392897933,0.024847447582188327
-0.024568799709659295,-0.02837211790101842,-0.03356863559530988
-0.024949109244940267,-0.028811300404900812,-0.034088256918049925
0.0006084729768877763,0.0007026662777122312,0.0008313636755607879
-0.027352959826682885,-0.0315872737095641,-0.037372665808906996
0.018213394831387987,0.021032878758451376,0.024885172302820734
-0.025658359251094474,-0.029630344274919167,-0.03505731341588125
-0.031808470428517935,-0.03673250968357882,-0.04346028154722239
-0.004625420235931122,-0.005341448089708655,-0.00631976523924771
-0.021569990073446055,-0.024909084233651194,-0.029471327257606716
0.018373114537848942,0.02121732351751076,0.025103399187607043
-0.011084455780672504,-0.012800360212722276,-0.015144820311569109
-0.019430529437503185,-0.022438429170119775,-0.02654815741181891
-0.005258526708883986,-0.006072561196852207,-0.007184785945783533
0.002310177878597974,0.0026677998078244443,0.00315642279164792
0.0026295319971899756,0.0030365908278149664,0.003592760022589714
-0.017889857655653655,-0.020659257132495917,-0.024443119712457866
0.04205121583472587,0.04856086042636227,0.05745506322560241
-0.013544878296997931,-0.01564166294400957,-0.018506524091853986
0.0035927106111927234,0.004148872156946467,0.004908762118285997
-0.00965725647561611,-0.011152226505344143,-0.013194821371471032
-0.004887153776919473,-0.00564369870721249,-0.006677374807657103
-0.011323204673271593,-0.013076068094654163,-0.015471025688679644
0.029960115030197017,0.034598023754112465,0.040934852159132874
-0.030758941083858196,-0.03552051029170142,-0.042026297448128774
-0.017134505850242118,-0.019786974777104435,-0.023411073792357403
-0.011451552726417463,-0.013224284781641485,-0.015646389120199958
0.022235307464314902,0.025677394597950657,0.030380358114352964
-0.0045412583832116545,-0.0052442577492629195,-0.006204773925127664
-0.00013905309754607103,-0.0001605789018878225,-0.00018998985766846264
-0.024919765414784554,-0.028777414068625377,-0.03404816410305252
0.01725355912885772,0.019924457832740102,0.023573737665786385
-0.018878296335332067,-0.021800708855379117,-0.025793634928444942
-0.020779418717099676,-0.023996130243366963,-0.028391160457156634
-0.02562999228051216,-0.029597586018782637,-0.03501855529543282
-0.011668177748614601,-0.013474443956803452,-0.015942366396945094
0.016432966825641573,0.018976835569925063,0.022452552897930224
0.007469913592383857,0.008626276890124636,0.010206229456647035
-0.009320032280449964,-0.010762799071468796,-0.012734068047937546
-0.018441182459654665,-0.021295928541995943,-0.025196401177522247
-0.0006792019500617682,-0.0007843442916821816,-0.0009280014907803376
-0.005948004185419407,-0.006868771694944581,-0.008126827007394366
0.04689981594723154,0.054160037255209056,0.06407976171504842
0.0005271840515975747,0.0006087936018128898,0.0007202976754611441
-0.009004473831224845,-0.010398391300967999,-0.012302916884012575
0.005269750491268191,0.0060855224518122876,0.007200121129647168
0.010599107977232486,0.01223987922606721,0.014481683986506528
-0.018253060206355257,-0.02107868444324098,-0.0249393675640367
0.03390880629224269,0.039157983351871525,0.04632999476359158
0.02711458865933114,0.031312002025793234,0.037046976522176665
-0.0288974544759386,-0.03337086040504874,-0.039482926736280975
-0.012392889838861757,-0.014311343484325017,-0.016932548919352065
-0.017277488593205517,-0.019952091644395823,-0.023606432770072096
0.003911443927745686,0.004516946273024182,0.005344251140211819
-0.029184958805652576,-0.03370287120069584,-0.03987574723179944
0.014738081291638233,0.017019577064513926,0.020136811162921823
0.012040168606138234,0.013904020028589004,0.016450621813919666
-0.01394190666318647,-0.01610015240009485,-0.019048988546897936
0.0156476543213053,0.018069954516496435,0.021379571327888754
-0.015653338166848142,-0.01807651823705985,-0.021387337231883352
-0.002614198552117562,-0.003018883723008691,-0.003571809758997708
0.005175266018586323,0.005976411521265217,0.007071025900317521
-0.0018876420169467358,-0.00217985422538461,-0.0025791071501294533
-0.02011167936874389,-0.023225022995858602,-0.027478820451845243
-0.001471418108298007,-0.0016991977037409559,-0.0020104156031023686
-0.023506162545282223,-0.0271449815626544,-0.03211674213032375
-0.00590223528647747,-0.006815917643776998,-0.008064292430681755
0.00769157720962012,0.008882254648782536,0.010509091024150347
-0.018930651224199728,-0.02186116842594023,-0.025865168019470974
-0.0007124719706673895,-0.0008227646035552475,-0.0009734587052619822
-0.027325501434524953,-0.031555564682306615,-0.0373351490896828
-0.012819940891819018,-0.014804503222181232,-0.01751603371904619
0.010077783169001807,0.01163785189471038,0.013769391863118416
0.016350488328454437,0.018881589173106898,0.02233986157197036
-0.013999842879930047,-0.016167057303533884,-0.0191281474708429
-0.010350302290723125,-0.011952557730694683,-0.014141737895400174
0.016286285946119212,0.018807448084300463,0.022252141113403772
0.009686812546439102,0.011186357937729546,0.013235204173350282
0.01665568166274408,0.019234027280193845,0.022756850759311848
0.006139612859222215,0.007090041921745841,0.008388624157592887
-0.04172139890966129,-0.048179986928500486,-0.057004430540998546
-0.022663858067906776,-0.02617228602102986,-0.030965891767446727
-0.011385713012683808,-0.013148252898004689,-0.01555643155678038
-0.015541586204895867,-0.017947466762114023,-0.021234649231974184
-0.004243437467067056,-0.0049003333310536825,-0.005797857758083946
-0.0025857237937346417,-0.0029860009932217084,-0.0035329043668289183
-0.02720579371402914,-0.031417325875376455,-0.03717159104473325
0.00689551013874048,0.007962954192145422,0.009421415365282968
0.007168640632817832,0.008278366042618501,0.009794596722695594
0.002919406316320696,0.0033713384937996745,0.0039888186620971235
-0.002826830805434478,-0.0032644320376174402,-0.003862331669378171
0.04545601698182212,0.05249273421411423,0.062107082466755316
-0.009480745290434515,-0.010948390900186282,-0.012953652094832431
0.0014004284904862842,0.001617218696621997,0.001913421666095542
-0.0046795160634882475,-0.0054039181010865625,-0.00639367699496844
